RECORD_ID,LOAN_ID,PERIOD,PAYMENT_DATE,BEGINING_BALANCE,PAYMENT_AMOUNT,PAYMENT_PRINCIPLE,PAYMENT_INTEREST,ENDING_BALANCE,PAID,DATE,CREATED_BY,CREATED_DT,TRANS_REF
239817,165522,14,28/12/2021,3611662,349104,304515,44588,3262558,N,NULL,9,3/11/2020,NULL
239818,165522,15,28/01/2022,3303340,349104,308322,40782,2954236,N,NULL,9,3/11/2020,NULL
239819,165522,16,28/02/2022,2991164,349104,312176,36928,2642060,N,NULL,9,3/11/2020,NULL
239820,165522,17,28/03/2022,2675086,349104,316078,33026,2325982,N,NULL,9,3/11/2020,NULL
239821,165522,18,28/04/2022,2355057,349104,320029,29075,2005953,N,NULL,9,3/11/2020,NULL
239822,165522,19,28/05/2022,2031028,349104,324029,25074,1681924,N,NULL,9,3/11/2020,NULL
239823,165522,20,28/06/2022,1702948,349104,328080,21024,1353844,N,NULL,9,3/11/2020,NULL
239824,165522,21,28/07/2022,1370767,349104,332181,16923,1021663,N,NULL,9,3/11/2020,NULL
239825,165522,22,28/08/2022,1034434,349104,336333,12771,685330,N,NULL,9,3/11/2020,NULL
239826,165522,23,28/09/2022,693897,349104,340537,8567,344793,N,NULL,9,3/11/2020,NULL
239827,165522,24,28/10/2022,349103,349104,344793,4310,0,N,NULL,9,3/11/2020,NULL
239828,165523,1,3/12/2020,709917,709917,700000,9917,0,Y,3/12/2020,9,3/11/2020,275630
239829,165524,1,3/12/2020,2531250,644653,613403,31250,1886597,Y,3/12/2020,9,3/11/2020,275629
239830,165524,2,3/1/2021,1910180,644653,621070,23582,1265527,N,NULL,9,3/11/2020,NULL
239831,165524,3,3/2/2021,1281347,644653,628833,15819,636694,N,NULL,9,3/11/2020,NULL
239832,165524,4,3/3/2021,644653,644653,636694,7959,0,N,NULL,9,3/11/2020,NULL
239833,165525,1,3/12/2020,10125000,568204,443204,125000,9556796,Y,3/12/2020,9,3/11/2020,275628
239834,165525,2,3/1/2021,9676256,568204,448744,119460,9108052,N,NULL,9,3/11/2020,NULL
239835,165525,3,3/2/2021,9221903,568204,454353,113851,8653699,N,NULL,9,3/11/2020,NULL
239836,165525,4,3/3/2021,8761870,568204,460033,108171,8193666,N,NULL,9,3/11/2020,NULL
239837,165525,5,3/4/2021,8296087,568204,465783,102421,7727883,N,NULL,9,3/11/2020,NULL
239838,165525,6,3/5/2021,7824482,568204,471605,96599,7256278,N,NULL,9,3/11/2020,NULL
239839,165525,7,3/6/2021,7346982,568204,477500,90703,6778778,N,NULL,9,3/11/2020,NULL
239840,165525,8,3/7/2021,6863513,568204,483469,84735,6295309,N,NULL,9,3/11/2020,NULL
239841,165525,9,3/8/2021,6374000,568204,489513,78691,5805796,N,NULL,9,3/11/2020,NULL
239842,165525,10,3/9/2021,5878369,568204,495631,72572,5310165,N,NULL,9,3/11/2020,NULL
239843,165525,11,3/10/2021,5376542,568204,501827,66377,4808338,N,NULL,9,3/11/2020,NULL
239844,165525,12,3/11/2021,4868442,568204,508100,60104,4300238,N,NULL,9,3/11/2020,NULL
239845,165525,13,3/12/2021,4353991,568204,514451,53753,3785787,N,NULL,9,3/11/2020,NULL
239846,165525,14,3/1/2022,3833109,568204,520882,47322,3264905,N,NULL,9,3/11/2020,NULL
239847,165525,15,3/2/2022,3305716,568204,527393,40811,2737512,N,NULL,9,3/11/2020,NULL
239848,165525,16,3/3/2022,2771731,568204,533985,34219,2203527,N,NULL,9,3/11/2020,NULL
239849,165525,17,3/4/2022,2231071,568204,540660,27544,1662867,N,NULL,9,3/11/2020,NULL
239850,165525,18,3/5/2022,1683653,568204,547418,20786,1115449,N,NULL,9,3/11/2020,NULL
239851,165525,19,3/6/2022,1129392,568204,554261,13943,561188,N,NULL,9,3/11/2020,NULL
239852,165525,20,3/7/2022,568203,568204,561188,7015,0,N,NULL,9,3/11/2020,NULL
239853,165526,1,3/12/2020,2227500,751743,724243,27500,1475757,Y,3/12/2020,9,3/11/2020,275627
239854,165526,2,3/1/2021,1494204,751743,733296,18447,742461,N,NULL,9,3/11/2020,NULL
239855,165526,3,3/2/2021,751742,751743,742461,9281,0,N,NULL,9,3/11/2020,NULL
239856,165309,1,13/11/2020,8199352,460139,358912,101227,7739213,Y,13/11/2020,9,4/11/2020,274585
239857,165309,2,13/12/2020,7835954,460139,363398,96740,7375815,Y,13/12/2020,9,4/11/2020,276217
239858,165309,3,13/01/2021,7468013,460139,367941,92198,7007874,N,NULL,9,4/11/2020,NULL
239859,165309,4,13/02/2021,7095473,460139,372540,87598,6635334,N,NULL,9,4/11/2020,NULL
239860,165309,5,13/03/2021,6718276,460139,377197,82942,6258137,N,NULL,9,4/11/2020,NULL
239861,165309,6,13/04/2021,6336364,460139,381912,78227,5876225,N,NULL,9,4/11/2020,NULL
239862,165309,7,13/05/2021,5949678,460139,386686,73453,5489539,N,NULL,9,4/11/2020,NULL
239863,165309,8,13/06/2021,5558159,460139,391519,68619,5098020,N,NULL,9,4/11/2020,NULL
239864,165309,9,13/07/2021,5161746,460139,396413,63725,4701607,N,NULL,9,4/11/2020,NULL
239865,165309,10,13/08/2021,4760377,460139,401369,58770,4300238,N,NULL,9,4/11/2020,NULL
239866,165309,11,13/09/2021,4353991,460139,406386,53753,3893852,N,NULL,9,4/11/2020,NULL
239867,165309,12,13/10/2021,3942526,460139,411465,48673,3482387,N,NULL,9,4/11/2020,NULL
239868,165309,13,13/11/2021,3525917,460139,416609,43530,3065778,N,NULL,9,4/11/2020,NULL
239869,165309,14,13/12/2021,3104101,460139,421816,38322,2643962,N,NULL,9,4/11/2020,NULL
239870,165309,15,13/01/2022,2677012,460139,427089,33050,2216873,N,NULL,9,4/11/2020,NULL
239871,165309,16,13/02/2022,2244584,460139,432428,27711,1784445,N,NULL,9,4/11/2020,NULL
239872,165309,17,13/03/2022,1806751,460139,437833,22306,1346612,N,NULL,9,4/11/2020,NULL
239873,165309,18,13/04/2022,1363445,460139,443306,16833,903306,N,NULL,9,4/11/2020,NULL
239874,165309,19,13/05/2022,914598,460139,448847,11291,454459,N,NULL,9,4/11/2020,NULL
239875,165309,20,13/06/2022,460140,460139,454459,5681,0,N,NULL,9,4/11/2020,NULL
239876,165527,1,4/12/2020,1012500,257861,245361,12500,754639,Y,4/12/2020,9,5/11/2020,275722
239877,165527,2,4/1/2021,764072,257861,248428,9433,506211,N,NULL,9,5/11/2020,NULL
239878,165527,3,4/2/2021,512539,257861,251533,6328,254678,N,NULL,9,5/11/2020,NULL
239879,165527,4,4/3/2021,257861,257861,254678,3183,0,N,NULL,9,5/11/2020,NULL
239880,165528,1,4/12/2020,1012500,174034,161534,12500,838466,Y,4/12/2020,9,5/11/2020,275721
239881,165528,2,4/1/2021,848947,174034,163553,10481,674913,N,NULL,9,5/11/2020,NULL
239882,165528,3,4/2/2021,683350,174034,165597,8436,509316,N,NULL,9,5/11/2020,NULL
239883,165528,4,4/3/2021,515683,174034,167667,6366,341649,N,NULL,9,5/11/2020,NULL
239884,165528,5,4/4/2021,345920,174034,169763,4271,171886,N,NULL,9,5/11/2020,NULL
239885,165528,6,4/5/2021,174035,174034,171886,2149,0,N,NULL,9,5/11/2020,NULL
239886,165529,1,4/12/2020,1113750,283647,269897,13750,830103,Y,4/12/2020,9,5/11/2020,275720
239887,165529,2,4/1/2021,840479,283647,273271,10376,556832,N,NULL,9,5/11/2020,NULL
239888,165529,3,4/2/2021,563792,283647,276687,6960,280145,N,NULL,9,5/11/2020,NULL
239889,165529,4,4/3/2021,283647,283647,280145,3502,0,N,NULL,9,5/11/2020,NULL
239890,165530,1,4/12/2020,3037500,522101,484601,37500,2515399,Y,4/12/2020,9,5/11/2020,275719
239891,165530,2,4/1/2021,2546841,522101,490659,31442,2024740,N,NULL,9,5/11/2020,NULL
239892,165530,3,4/2/2021,2050049,522101,496792,25309,1527948,N,NULL,9,5/11/2020,NULL
239893,165530,4,4/3/2021,1547047,522101,503002,19099,1024946,N,NULL,9,5/11/2020,NULL
239894,165530,5,4/4/2021,1037757,522101,509290,12812,515656,N,NULL,9,5/11/2020,NULL
239895,165530,6,4/5/2021,522101,522101,515656,6446,0,N,NULL,9,5/11/2020,NULL
239896,165531,1,4/12/2020,6201007,1065862,989306,76556,5135145,Y,4/12/2020,9,5/11/2020,275718
239897,165531,2,4/1/2021,5199335,1065862,1001672,64189,4133473,N,NULL,9,5/11/2020,NULL
239898,165531,3,4/2/2021,4185142,1065862,1014193,51668,3119280,N,NULL,9,5/11/2020,NULL
239899,165531,4,4/3/2021,3158271,1065862,1026871,38991,2092409,N,NULL,9,5/11/2020,NULL
239900,165531,5,4/4/2021,2118565,1065862,1039706,26155,1052703,N,NULL,9,5/11/2020,NULL
239901,165531,6,4/5/2021,1065862,1065862,1052703,13159,0,N,NULL,9,5/11/2020,NULL
239902,165532,1,4/12/2020,10122922,1321060,1196086,124974,8801862,Y,4/12/2020,9,5/11/2020,275717
239903,165532,2,4/1/2021,8911885,1321060,1211037,110023,7590825,N,NULL,9,5/11/2020,NULL
239904,165532,3,4/2/2021,7685710,1321060,1226175,94885,6364650,N,NULL,9,5/11/2020,NULL
239905,165532,4,4/3/2021,6444208,1321060,1241502,79558,5123148,N,NULL,9,5/11/2020,NULL
239906,165532,5,4/4/2021,5187187,1321060,1257021,64039,3866127,N,NULL,9,5/11/2020,NULL
239907,165532,6,4/5/2021,3914453,1321060,1272734,48327,2593393,N,NULL,9,5/11/2020,NULL
239908,165532,7,4/6/2021,2625810,1321060,1288643,32417,1304750,N,NULL,9,5/11/2020,NULL
239909,165532,8,4/7/2021,1321059,1321060,1304750,16309,0,N,NULL,9,5/11/2020,NULL
239910,165533,1,4/12/2020,1012500,509394,496894,12500,503106,Y,4/12/2020,9,5/11/2020,275716
239911,165533,2,11/12/2020,509394,509394,503106,6289,0,Y,11/12/2020,9,5/11/2020,276167
239912,165534,1,4/12/2020,40500000,951597,451597,500000,39548403,Y,4/12/2020,9,5/11/2020,275715
239913,165534,2,4/1/2021,40042758,951597,457242,494355,39091161,N,NULL,9,5/11/2020,NULL
239914,165534,3,4/2/2021,39579800,951597,462958,488640,38628203,N,NULL,9,5/11/2020,NULL
239915,165534,4,4/3/2021,39111055,951597,468745,482853,38159458,N,NULL,9,5/11/2020,NULL
239916,165534,5,4/4/2021,38636451,951597,474604,476993,37684854,N,NULL,9,5/11/2020,NULL
239917,165534,6,4/5/2021,38155914,951597,480537,471061,37204317,N,NULL,9,5/11/2020,NULL
239918,165534,7,4/6/2021,37669371,951597,486543,465054,36717774,N,NULL,9,5/11/2020,NULL
239919,165534,8,4/7/2021,37176746,951597,492625,458972,36225149,N,NULL,9,5/11/2020,NULL
239920,165534,9,4/8/2021,36677963,951597,498783,452814,35726366,N,NULL,9,5/11/2020,NULL
239921,165534,10,4/9/2021,36172945,951597,505018,446580,35221348,N,NULL,9,5/11/2020,NULL
239922,165534,11,4/10/2021,35661615,951597,511330,440267,34710018,N,NULL,9,5/11/2020,NULL
239923,165534,12,4/11/2021,35143893,951597,517722,433875,34192296,N,NULL,9,5/11/2020,NULL
239924,165534,13,4/12/2021,34619700,951597,524193,427404,33668103,N,NULL,9,5/11/2020,NULL
239925,165534,14,4/1/2022,34088954,951597,530746,420851,33137357,N,NULL,9,5/11/2020,NULL
239926,165534,15,4/2/2022,33551574,951597,537380,414217,32599977,N,NULL,9,5/11/2020,NULL
239927,165534,16,4/3/2022,33007477,951597,544097,407500,32055880,N,NULL,9,5/11/2020,NULL
239928,165534,17,4/4/2022,32456578,951597,550899,400698,31504981,N,NULL,9,5/11/2020,NULL
239929,165534,18,4/5/2022,31898793,951597,557785,393812,30947196,N,NULL,9,5/11/2020,NULL
239930,165534,19,4/6/2022,31334036,951597,564757,386840,30382439,N,NULL,9,5/11/2020,NULL
239931,165534,20,4/7/2022,30762219,951597,571817,379780,29810622,N,NULL,9,5/11/2020,NULL
239932,165534,21,4/8/2022,30183255,951597,578964,372633,29231658,N,NULL,9,5/11/2020,NULL
239933,165534,22,4/9/2022,29597054,951597,586201,365396,28645457,N,NULL,9,5/11/2020,NULL
239934,165534,23,4/10/2022,29003525,951597,593529,358068,28051928,N,NULL,9,5/11/2020,NULL
239935,165534,24,4/11/2022,28402577,951597,600948,350649,27450980,N,NULL,9,5/11/2020,NULL
239936,165534,25,4/12/2022,27794117,951597,608460,343137,26842520,N,NULL,9,5/11/2020,NULL
239937,165534,26,4/1/2023,27178051,951597,616066,335531,26226454,N,NULL,9,5/11/2020,NULL
239938,165534,27,4/2/2023,26554284,951597,623767,327831,25602687,N,NULL,9,5/11/2020,NULL
239939,165534,28,4/3/2023,25922720,951597,631564,320034,24971123,N,NULL,9,5/11/2020,NULL
239940,165534,29,4/4/2023,25283262,951597,639458,312139,24331665,N,NULL,9,5/11/2020,NULL
239941,165534,30,4/5/2023,24635811,951597,647451,304146,23684214,N,NULL,9,5/11/2020,NULL
239942,165534,31,4/6/2023,23980266,951597,655545,296053,23028669,N,NULL,9,5/11/2020,NULL
239943,165534,32,4/7/2023,23316527,951597,663739,287858,22364930,N,NULL,9,5/11/2020,NULL
239944,165534,33,4/8/2023,22644491,951597,672036,279562,21692894,N,NULL,9,5/11/2020,NULL
239945,165534,34,4/9/2023,21964055,951597,680436,271161,21012458,N,NULL,9,5/11/2020,NULL
239946,165534,35,4/10/2023,21275114,951597,688941,262656,20323517,N,NULL,9,5/11/2020,NULL
239947,165534,36,4/11/2023,20577561,951597,697553,254044,19625964,N,NULL,9,5/11/2020,NULL
239948,165534,37,4/12/2023,19871288,951597,706273,245325,18919691,N,NULL,9,5/11/2020,NULL
239949,165534,38,4/1/2024,19156187,951597,715101,236496,18204590,N,NULL,9,5/11/2020,NULL
239950,165534,39,4/2/2024,18432147,951597,724040,227557,17480550,N,NULL,9,5/11/2020,NULL
239951,165534,40,4/3/2024,17699057,951597,733090,218507,16747460,N,NULL,9,5/11/2020,NULL
239952,165534,41,4/4/2024,16956803,951597,742254,209343,16005206,N,NULL,9,5/11/2020,NULL
239953,165534,42,4/5/2024,16205271,951597,751532,200065,15253674,N,NULL,9,5/11/2020,NULL
239954,165534,43,4/6/2024,15444345,951597,760926,190671,14492748,N,NULL,9,5/11/2020,NULL
239955,165534,44,4/7/2024,14673907,951597,770438,181159,13722310,N,NULL,9,5/11/2020,NULL
239956,165534,45,4/8/2024,13893839,951597,780068,171529,12942242,N,NULL,9,5/11/2020,NULL
239957,165534,46,4/9/2024,13104020,951597,789819,161778,12152423,N,NULL,9,5/11/2020,NULL
239958,165534,47,4/10/2024,12304328,951597,799692,151905,11352731,N,NULL,9,5/11/2020,NULL
239959,165534,48,4/11/2024,11494640,951597,809688,141909,10543043,N,NULL,9,5/11/2020,NULL
239960,165534,49,4/12/2024,10674831,951597,819809,131788,9723234,N,NULL,9,5/11/2020,NULL
239961,165534,50,4/1/2025,9844774,951597,830057,121540,8893177,N,NULL,9,5/11/2020,NULL
239962,165534,51,4/2/2025,9004342,951597,840432,111165,8052745,N,NULL,9,5/11/2020,NULL
239963,165534,52,4/3/2025,8153404,951597,850938,100659,7201807,N,NULL,9,5/11/2020,NULL
239964,165534,53,4/4/2025,7291829,951597,861575,90023,6340232,N,NULL,9,5/11/2020,NULL
239965,165534,54,4/5/2025,6419485,951597,872344,79253,5467888,N,NULL,9,5/11/2020,NULL
239966,165534,55,4/6/2025,5536236,951597,883249,68349,4584639,N,NULL,9,5/11/2020,NULL
239967,165534,56,4/7/2025,4641947,951597,894289,57308,3690350,N,NULL,9,5/11/2020,NULL
239968,165534,57,4/8/2025,3736479,951597,905468,46129,2784882,N,NULL,9,5/11/2020,NULL
239969,165534,58,4/9/2025,2819693,951597,916786,34811,1868096,N,NULL,9,5/11/2020,NULL
239970,165534,59,4/10/2025,1891447,951597,928246,23351,939850,N,NULL,9,5/11/2020,NULL
239971,165534,60,4/11/2025,951598,951597,939850,11748,0,N,NULL,9,5/11/2020,NULL
239972,165535,1,4/12/2020,55687500,1308446,620946,687500,54379054,Y,4/12/2020,9,5/11/2020,275714
239973,165535,2,4/1/2021,55058792,1308446,628708,679738,53750346,N,NULL,9,5/11/2020,NULL
239974,165535,3,4/2/2021,54422225,1308446,636567,671879,53113779,N,NULL,9,5/11/2020,NULL
239975,165535,4,4/3/2021,53777701,1308446,644524,663922,52469255,N,NULL,9,5/11/2020,NULL
239976,165535,5,4/4/2021,53125121,1308446,652580,655866,51816675,N,NULL,9,5/11/2020,NULL
239977,165535,6,4/5/2021,52464383,1308446,660738,647708,51155937,N,NULL,9,5/11/2020,NULL
239978,165535,7,4/6/2021,51795386,1308446,668997,639449,50486940,N,NULL,9,5/11/2020,NULL
239979,165535,8,4/7/2021,51118027,1308446,677359,631087,49809581,N,NULL,9,5/11/2020,NULL
239980,165535,9,4/8/2021,50432201,1308446,685826,622620,49123755,N,NULL,9,5/11/2020,NULL
239981,165535,10,4/9/2021,49737802,1308446,694399,614047,48429356,N,NULL,9,5/11/2020,NULL
239982,165535,11,4/10/2021,49034723,1308446,703079,605367,47726277,N,NULL,9,5/11/2020,NULL
239983,165535,12,4/11/2021,48322855,1308446,711868,596578,47014409,N,NULL,9,5/11/2020,NULL
239984,165535,13,4/12/2021,47602089,1308446,720766,587680,46293643,N,NULL,9,5/11/2020,NULL
239985,165535,14,4/1/2022,46872313,1308446,729776,578671,45563867,N,NULL,9,5/11/2020,NULL
239986,165535,15,4/2/2022,46133415,1308446,738898,569548,44824969,N,NULL,9,5/11/2020,NULL
239987,165535,16,4/3/2022,45385281,1308446,748134,560312,44076835,N,NULL,9,5/11/2020,NULL
239988,165535,17,4/4/2022,44627795,1308446,757486,550960,43319349,N,NULL,9,5/11/2020,NULL
239989,165535,18,4/5/2022,43860841,1308446,766954,541492,42552395,N,NULL,9,5/11/2020,NULL
239990,165535,19,4/6/2022,43084300,1308446,776541,531905,41775854,N,NULL,9,5/11/2020,NULL
239991,165535,20,4/7/2022,42298052,1308446,786248,522198,40989606,N,NULL,9,5/11/2020,NULL
239992,165535,21,4/8/2022,41501976,1308446,796076,512370,40193530,N,NULL,9,5/11/2020,NULL
239993,165535,22,4/9/2022,40695949,1308446,806027,502419,39387503,N,NULL,9,5/11/2020,NULL
239994,165535,23,4/10/2022,39879847,1308446,816102,492344,38571401,N,NULL,9,5/11/2020,NULL
239995,165535,24,4/11/2022,39053543,1308446,826304,482142,37745097,N,NULL,9,5/11/2020,NULL
239996,165535,25,4/12/2022,38216911,1308446,836632,471814,36908465,N,NULL,9,5/11/2020,NULL
239997,165535,26,4/1/2023,37369821,1308446,847090,461356,36061375,N,NULL,9,5/11/2020,NULL
239998,165535,27,4/2/2023,36512142,1308446,857679,450767,35203696,N,NULL,9,5/11/2020,NULL
239999,165535,28,4/3/2023,35643742,1308446,868400,440046,34335296,N,NULL,9,5/11/2020,NULL
240000,165535,29,4/4/2023,34764487,1308446,879255,429191,33456041,N,NULL,9,5/11/2020,NULL
240001,165535,30,4/5/2023,33874241,1308446,890246,418200,32565795,N,NULL,9,5/11/2020,NULL
240002,165535,31,4/6/2023,32972867,1308446,901374,407072,31664421,N,NULL,9,5/11/2020,NULL
240003,165535,32,4/7/2023,32060226,1308446,912641,395805,30751780,N,NULL,9,5/11/2020,NULL
240004,165535,33,4/8/2023,31136177,1308446,924049,384397,29827731,N,NULL,9,5/11/2020,NULL
240005,165535,34,4/9/2023,30200577,1308446,935600,372847,28892131,N,NULL,9,5/11/2020,NULL
240006,165535,35,4/10/2023,29253282,1308446,947295,361152,27944836,N,NULL,9,5/11/2020,NULL
240007,165535,36,4/11/2023,28294146,1308446,959136,349310,26985700,N,NULL,9,5/11/2020,NULL
240008,165535,37,4/12/2023,27323021,1308446,971125,337321,26014575,N,NULL,9,5/11/2020,NULL
240009,165535,38,4/1/2024,26339757,1308446,983264,325182,25031311,N,NULL,9,5/11/2020,NULL
240010,165535,39,4/2/2024,25344202,1308446,995555,312891,24035756,N,NULL,9,5/11/2020,NULL
240011,165535,40,4/3/2024,24336203,1308446,1007999,300447,23027757,N,NULL,9,5/11/2020,NULL
240012,165535,41,4/4/2024,23315604,1308446,1020599,287847,22007158,N,NULL,9,5/11/2020,NULL
240013,165535,42,4/5/2024,22282247,1308446,1033357,275089,20973801,N,NULL,9,5/11/2020,NULL
240014,165535,43,4/6/2024,21235973,1308446,1046274,262173,19927527,N,NULL,9,5/11/2020,NULL
240015,165535,44,4/7/2024,20176621,1308446,1059352,249094,18868175,N,NULL,9,5/11/2020,NULL
240016,165535,45,4/8/2024,19104027,1308446,1072594,235852,17795581,N,NULL,9,5/11/2020,NULL
240017,165535,46,4/9/2024,18018026,1308446,1086001,222445,16709580,N,NULL,9,5/11/2020,NULL
240018,165535,47,4/10/2024,16918450,1308446,1099576,208870,15610004,N,NULL,9,5/11/2020,NULL
240019,165535,48,4/11/2024,15805129,1308446,1113321,195125,14496683,N,NULL,9,5/11/2020,NULL
240020,165535,49,4/12/2024,14677891,1308446,1127238,181209,13369445,N,NULL,9,5/11/2020,NULL
240021,165535,50,4/1/2025,13536563,1308446,1141328,167118,12228117,N,NULL,9,5/11/2020,NULL
240022,165535,51,4/2/2025,12380968,1308446,1155595,152851,11072522,N,NULL,9,5/11/2020,NULL
240023,165535,52,4/3/2025,11210928,1308446,1170040,138407,9902482,N,NULL,9,5/11/2020,NULL
240024,165535,53,4/4/2025,10026263,1308446,1184665,123781,8717817,N,NULL,9,5/11/2020,NULL
240025,165535,54,4/5/2025,8826790,1308446,1199473,108973,7518344,N,NULL,9,5/11/2020,NULL
240026,165535,55,4/6/2025,7612323,1308446,1214467,93979,6303877,N,NULL,9,5/11/2020,NULL
240027,165535,56,4/7/2025,6382675,1308446,1229648,78798,5074229,N,NULL,9,5/11/2020,NULL
240028,165535,57,4/8/2025,5137657,1308446,1245018,63428,3829211,N,NULL,9,5/11/2020,NULL
240029,165535,58,4/9/2025,3877076,1308446,1260581,47865,2568630,N,NULL,9,5/11/2020,NULL
240030,165535,59,4/10/2025,2600738,1308446,1276338,32108,1292292,N,NULL,9,5/11/2020,NULL
240031,165535,60,4/11/2025,1308446,1308446,1292292,16154,0,N,NULL,9,5/11/2020,NULL
240032,165536,1,4/12/2020,3633554,925385,880526,44859,2708169,C,4/12/2020,9,6/11/2020,275838
240033,165536,2,4/12/2020,2742022,925385,891532,0,1816637,C,4/12/2020,9,6/11/2020,NULL
240034,165536,3,4/12/2020,1839345,925385,902677,0,913960,C,4/12/2020,9,6/11/2020,NULL
240035,165536,4,4/12/2020,925385,925385,913960,0,0,C,4/12/2020,9,6/11/2020,NULL
240036,165537,1,5/12/2020,1518750,386792,368042,18750,1131958,Y,5/12/2020,9,6/11/2020,275837
240037,165537,2,5/1/2021,1146108,386792,372642,14149,759316,N,NULL,9,6/11/2020,NULL
240038,165537,3,5/2/2021,768808,386792,377300,9491,382016,N,NULL,9,6/11/2020,NULL
240039,165537,4,5/3/2021,386792,386792,382016,4775,0,N,NULL,9,6/11/2020,NULL
240040,165538,1,5/12/2020,15187500,727300,539800,187500,14460200,Y,5/12/2020,9,6/11/2020,275836
240041,165538,2,5/1/2021,14640953,727300,546547,180753,13913653,N,NULL,9,6/11/2020,NULL
240042,165538,3,5/2/2021,14087574,727300,553379,173921,13360274,N,NULL,9,6/11/2020,NULL
240043,165538,4,5/3/2021,13527278,727300,560296,167003,12799978,N,NULL,9,6/11/2020,NULL
240044,165538,5,5/4/2021,12959978,727300,567300,160000,12232678,N,NULL,9,6/11/2020,NULL
240045,165538,6,5/5/2021,12385587,727300,574391,152908,11658287,N,NULL,9,6/11/2020,NULL
240046,165538,7,5/6/2021,11804016,727300,581571,145729,11076716,N,NULL,9,6/11/2020,NULL
240047,165538,8,5/7/2021,11215175,727300,588841,138459,10487875,N,NULL,9,6/11/2020,NULL
240048,165538,9,5/8/2021,10618974,727300,596201,131098,9891674,N,NULL,9,6/11/2020,NULL
240049,165538,10,5/9/2021,10015320,727300,603654,123646,9288020,N,NULL,9,6/11/2020,NULL
240050,165538,11,5/10/2021,9404121,727300,611199,116100,8676821,N,NULL,9,6/11/2020,NULL
240051,165538,12,5/11/2021,8785282,727300,618839,108460,8057982,N,NULL,9,6/11/2020,NULL
240052,165538,13,5/12/2021,8158707,727300,626575,100725,7431407,N,NULL,9,6/11/2020,NULL
240053,165538,14,5/1/2022,7524300,727300,634407,92893,6797000,N,NULL,9,6/11/2020,NULL
240054,165538,15,5/2/2022,6881963,727300,642337,84962,6154663,N,NULL,9,6/11/2020,NULL
240055,165538,16,5/3/2022,6231597,727300,650366,76933,5504297,N,NULL,9,6/11/2020,NULL
240056,165538,17,5/4/2022,5573101,727300,658496,68804,4845801,N,NULL,9,6/11/2020,NULL
